Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20
2016-06-26T22:01:42Z,1.125363729,Poland,3.95,182.6,4,435.49,Portugal,2.36,488.98,2.4,7315.75,The Draw,3.05,94.91,3.1,16521.38,16521.38,100.4762%,-0.0047397
2016-06-26T22:01:46Z,1.125318341,France,1.54,149604.57,1.55,32709.39,Rep of Ireland,10,2735.35,10.5,28502.61,The Draw,3.9,18878.77,3.95,6366.22,6366.22,100.5761%,-0.0057279
2016-06-26T22:01:48Z,1.12531775,Germany,1.49,73267.65,1.5,27185.37,Slovakia,10.5,4867.41,11,6368.63,The Draw,4.2,4748.21,4.3,22892.42,22892.42,100.4474%,-0.0044543
2016-06-26T22:01:50Z,1.125318745,Hungary,7.2,2475.09,7.4,3617.85,Belgium,1.74,7684.41,1.75,555.03,The Draw,3.4,14814.31,3.45,354.06,354.06,100.7719%,-0.0076601
2016-06-26T22:01:52Z,1.12530855,Italy,4.6,2584.59,4.7,912.13,Spain,2.18,7292.84,2.2,3506.95,The Draw,3,79575.95,3.05,63578.81,63578.81,100.9440%,-0.0093519
2016-06-26T22:01:54Z,1.125317176,England,1.59,8180.98,1.6,8723.66,Iceland,8.8,2063.78,9,35.29,The Draw,3.8,3715.79,3.85,615.63,615.63,100.5725%,-0.0056925
2016-06-26T22:01:56Z,1.125363729,Poland,3.95,182.6,4,438.35,Portugal,2.36,556.13,2.4,7315.75,The Draw,3.05,94.91,3.1,16521.38,16521.38,100.4762%,-0.0047397
2016-06-26T22:01:59Z,1.125318341,France,1.54,149588.02,1.55,32513.15,Rep of Ireland,10,2716.31,10.5,28506.17,The Draw,3.9,18869.64,3.95,6339.98,6339.98,100.5761%,-0.0057279
2016-06-26T22:02:04Z,1.12531775,Germany,1.49,73285.91,1.5,27317.51,Slovakia,10.5,4867.41,11,6368.63,The Draw,4.2,4742.09,4.3,22892.42,22892.42,100.4474%,-0.0044543
2016-06-26T22:02:06Z,1.125318745,Hungary,7.2,2475.09,7.4,3627.23,Belgium,1.74,7744.41,1.75,555.03,The Draw,3.4,14814.31,3.45,354.06,354.06,100.7719%,-0.0076601
2016-06-26T22:02:08Z,1.12530855,Italy,4.6,2584.59,4.7,912.13,Spain,2.18,7292.84,2.2,3506.95,The Draw,3,79575.95,3.05,63578.81,63578.81,100.9440%,-0.0093519
2016-06-26T22:02:13Z,1.125317176,England,1.59,8329.09,1.6,8723.66,Iceland,8.8,2063.78,9,35.29,The Draw,3.8,3715.79,3.9,8652.33,8652.33,100.5725%,-0.0056925
2016-06-26T22:02:15Z,1.125363729,Poland,3.95,182.6,4,444.12,Portugal,2.36,503.48,2.4,7315.75,The Draw,3.05,94.91,3.1,16521.38,16521.38,100.4762%,-0.0047397
2016-06-26T22:02:19Z,1.125318341,France,1.54,151581.39,1.55,32134.08,Rep of Ireland,10,2182.21,10.5,28656.43,The Draw,3.9,18869.64,3.95,6273.99,6273.99,100.5761%,-0.0057279
2016-06-26T22:02:20Z,1.12531775,Germany,1.49,73267.65,1.5,27245.93,Slovakia,10.5,4861.93,11,6368.63,The Draw,4.2,4794.83,4.3,22879.04,22879.04,100.4474%,-0.0044543
2016-06-26T22:02:22Z,1.125318745,Hungary,7.2,2626.43,7.4,3627.23,Belgium,1.75,32.06,1.76,14220.22,The Draw,3.4,14142.57,3.45,683,683,100.4435%,-0.0044155
2016-06-26T22:02:24Z,1.12530855,Italy,4.6,2584.59,4.7,912.13,Spain,2.18,7292.84,2.2,3506.95,The Draw,3,79575.95,3.05,63578.81,63578.81,100.9440%,-0.0093519
2016-06-26T22:02:26Z,1.125317176,England,1.59,8329.09,1.6,8723.66,Iceland,8.8,2063.78,9,35.29,The Draw,3.8,3715.79,3.9,8652.33,8652.33,100.5725%,-0.0056925
2016-06-26T22:02:28Z,1.125363729,Poland,3.95,182.6,4,460.57,Portugal,2.38,42.13,2.4,7315.75,The Draw,3.05,94.91,3.1,16521.38,16521.38,100.1201%,-0.0012000
2016-06-26T22:02:32Z,1.125318341,France,1.54,149086.67,1.55,33024.58,Rep of Ireland,10,2227.94,10.5,28710.1,The Draw,3.9,18869.64,3.95,6333.42,6333.42,100.5761%,-0.0057279
2016-06-26T22:02:34Z,1.12531775,Germany,1.49,73267.65,1.5,27197.64,Slovakia,10.5,4867.41,11,6368.63,The Draw,4.2,4777.59,4.3,22892.42,22892.42,100.4474%,-0.0044543
2016-06-26T22:02:35Z,1.125318745,Hungary,7.2,2476.84,7.4,3617.85,Belgium,1.74,7684.41,1.75,342.21,The Draw,3.4,14704.77,3.45,357.71,357.71,100.7719%,-0.0076601
2016-06-26T22:02:37Z,1.12530855,Italy,4.6,2584.59,4.7,912.13,Spain,2.18,7292.84,2.2,3506.95,The Draw,3,79575.95,3.05,63578.81,63578.81,100.9440%,-0.0093519
2016-06-26T22:02:39Z,1.125317176,England,1.59,8180.98,1.6,8723.66,Iceland,8.8,2063.78,9,35.29,The Draw,3.8,3715.79,3.9,8591.95,8591.95,100.5725%,-0.0056925
2016-06-26T22:02:41Z,1.125363729,Poland,3.95,182.6,4,444.12,Portugal,2.36,503.48,2.4,7315.75,The Draw,3.05,94.91,3.1,16521.38,16521.38,100.4762%,-0.0047397
2016-06-26T22:02:45Z,1.125318341,France,1.54,151602.19,1.55,32335.75,Rep of Ireland,10,2185.19,10.5,28665.41,The Draw,3.9,18869.64,3.95,6273.99,6273.99,100.5761%,-0.0057279
2016-06-26T22:02:47Z,1.12531775,Germany,1.49,73267.65,1.5,25526.7,Slovakia,10.5,4861.93,11,6368.63,The Draw,4.2,4180.82,4.3,22879.04,22879.04,100.4474%,-0.0044543
2016-06-26T22:02:49Z,1.125318745,Hungary,7.2,2476.84,7.4,3617.85,Belgium,1.74,7684.41,1.75,342.21,The Draw,3.4,14704.77,3.45,357.71,357.71,100.7719%,-0.0076601
2016-06-26T22:02:51Z,1.12530855,Italy,4.6,2584.59,4.7,912.13,Spain,2.18,7292.84,2.2,3506.95,The Draw,3,79575.95,3.05,63578.81,63578.81,100.9440%,-0.0093519
2016-06-26T22:02:52Z,1.125317176,England,1.59,8329.09,1.6,8723.66,Iceland,8.8,2063.78,9,35.29,The Draw,3.8,3744.62,3.85,680.71,680.71,100.5725%,-0.0056925
2016-06-26T22:02:54Z,1.125363729,Poland,3.95,182.6,4,444.12,Portugal,2.36,503.48,2.4,7315.75,The Draw,3.05,94.91,3.1,16521.38,16521.38,100.4762%,-0.0047397
2016-06-26T22:02:58Z,1.125318341,France,1.54,151581.39,1.55,32059.58,Rep of Ireland,10,2182.21,10.5,28647.3,The Draw,3.9,18869.64,3.95,6273.99,6273.99,100.5761%,-0.0057279
2016-06-26T22:03:00Z,1.12531775,Germany,1.49,73744.29,1.5,28586.36,Slovakia,10.5,4855.26,11,6451.33,The Draw,4.2,4787.33,4.3,22835.26,22835.26,100.4474%,-0.0044543
2016-06-26T22:03:02Z,1.125318745,Hungary,7.2,2476.84,7.4,3617.85,Belgium,1.74,7684.41,1.75,342.21,The Draw,3.4,14704.77,3.45,357.71,357.71,100.7719%,-0.0076601
2016-06-26T22:03:04Z,1.12530855,Italy,4.6,2584.59,4.7,912.13,Spain,2.18,7292.84,2.2,3506.95,The Draw,3,79575.95,3.05,63578.81,63578.81,100.9440%,-0.0093519
2016-06-26T22:03:06Z,1.125317176,England,1.59,8329.09,1.6,8723.66,Iceland,8.8,2063.78,9,35.29,The Draw,3.8,3744.62,3.85,680.71,680.71,100.5725%,-0.0056925
2016-06-26T22:03:08Z,1.125363729,Poland,3.95,182.6,4,444.12,Portugal,2.36,503.48,2.4,7315.75,The Draw,3.05,94.91,3.1,16521.38,16521.38,100.4762%,-0.0047397
2016-06-26T22:03:16Z,1.125318341,France,1.54,145053.38,1.55,12644.05,Rep of Ireland,10,2051.32,10.5,27846.54,The Draw,3.9,18501.38,3.95,6941.98,6941.98,100.5761%,-0.0057279
2016-06-26T22:03:18Z,1.12531775,Germany,1.49,73744.29,1.5,28693.81,Slovakia,10.5,4861.93,11,6451.33,The Draw,4.2,4822.33,4.3,22851.54,22851.54,100.4474%,-0.0044543
2016-06-26T22:03:20Z,1.125318745,Hungary,7.2,2476.84,7.4,3617.85,Belgium,1.74,7684.41,1.75,342.21,The Draw,3.4,14704.77,3.45,357.71,357.71,100.7719%,-0.0076601
2016-06-26T22:03:22Z,1.12530855,Italy,4.6,2584.59,4.7,912.13,Spain,2.18,7292.84,2.2,3506.95,The Draw,3,79575.95,3.05,63578.81,63578.81,100.9440%,-0.0093519
2016-06-26T22:03:23Z,1.125317176,England,1.59,8329.09,1.6,8723.66,Iceland,8.8,2063.78,9,35.29,The Draw,3.8,3744.62,3.85,603.61,603.61,100.5725%,-0.0056925
2016-06-26T22:03:25Z,1.125363729,Poland,3.9,583.1,4,444.12,Portugal,2.36,506.02,2.4,7195.13,The Draw,3.05,94.91,3.1,16301.78,16301.78,100.8008%,-0.0079443
2016-06-26T22:03:29Z,1.125318341,France,1.54,150735.5,1.55,24197.2,Rep of Ireland,10,2037.37,10.5,28529.29,The Draw,3.9,18559.82,3.95,6186.92,6186.92,100.5761%,-0.0057279
2016-06-26T22:03:31Z,1.12531775,Germany,1.49,73729.26,1.5,28648.27,Slovakia,10.5,4855.26,11,6451.33,The Draw,4.2,4809.44,4.3,22835.26,22835.26,100.4474%,-0.0044543
2016-06-26T22:03:33Z,1.125318745,Hungary,7.2,2301.49,7.4,3617.85,Belgium,1.75,175.14,1.76,14218.24,The Draw,3.4,14558.97,3.45,178.55,178.55,100.4435%,-0.0044155
2016-06-26T22:03:35Z,1.12530855,Italy,4.6,2584.59,4.7,912.13,Spain,2.18,7292.84,2.2,3497.82,The Draw,3,79575.95,3.05,63578.81,63578.81,100.9440%,-0.0093519
2016-06-26T22:03:37Z,1.125317176,England,1.59,8329.09,1.6,8723.66,Iceland,8.8,2063.78,9,35.29,The Draw,3.8,3744.62,3.85,41.57,41.57,100.5725%,-0.0056925
2016-06-26T22:03:39Z,1.125363729,Poland,3.9,583.1,4,444.12,Portugal,2.36,506.02,2.4,7195.13,The Draw,3.05,94.91,3.1,16301.78,16301.78,100.8008%,-0.0079443
2016-06-26T22:03:42Z,1.125318341,France,1.54,151391.35,1.55,28972.69,Rep of Ireland,10,1232.56,10.5,28607.01,The Draw,3.9,18742.42,3.95,6191.92,6191.92,100.5761%,-0.0057279
2016-06-26T22:03:44Z,1.12531775,Germany,1.49,73729.26,1.5,28625.94,Slovakia,10.5,4855.26,11,6451.33,The Draw,4.2,4804.07,4.3,22835.26,22835.26,100.4474%,-0.0044543
2016-06-26T22:03:46Z,1.125318745,Hungary,7.2,2250.66,7.4,3626.74,Belgium,1.74,7684.41,1.75,47.34,The Draw,3.45,19.07,3.5,7683.8,7683.8,100.3457%,-0.0034447
2016-06-26T22:03:48Z,1.12530855,Italy,4.6,2584.59,4.7,912.13,Spain,2.18,7292.84,2.2,3497.82,The Draw,3,79575.95,3.05,63578.81,63578.81,100.9440%,-0.0093519
2016-06-26T22:03:50Z,1.125317176,England,1.59,8329.09,1.6,8696.96,Iceland,8.8,2063.78,9,35.29,The Draw,3.8,3744.62,3.85,660.12,660.12,100.5725%,-0.0056925
2016-06-26T22:03:52Z,1.125363729,Poland,3.9,583.1,4,444.12,Portugal,2.36,506.02,2.4,7195.13,The Draw,3.05,94.91,3.1,16301.78,16301.78,100.8008%,-0.0079443
2016-06-26T22:03:55Z,1.125318341,France,1.54,150728.77,1.55,31406.19,Rep of Ireland,10,2024.59,10.5,28528.3,The Draw,3.9,18556.17,3.95,6183.27,6183.27,100.5761%,-0.0057279
2016-06-26T22:03:58Z,1.12531775,Germany,1.49,73729.26,1.5,28506.61,Slovakia,10.5,4855.26,11,6428.81,The Draw,4.2,4804.07,4.3,22835.26,22835.26,100.4474%,-0.0044543
2016-06-26T22:04:00Z,1.125318745,Hungary,7.2,2301.49,7.4,3627.23,Belgium,1.75,175.14,1.76,14218.24,The Draw,3.4,14533.97,3.45,178.55,178.55,100.4435%,-0.0044155
2016-06-26T22:04:02Z,1.12530855,Italy,4.6,2584.59,4.7,912.13,Spain,2.18,7292.84,2.2,3497.82,The Draw,3,79575.95,3.05,63578.81,63578.81,100.9440%,-0.0093519
2016-06-26T22:04:03Z,1.125317176,England,1.59,8329.09,1.6,8696.96,Iceland,8.8,2063.78,9,35.29,The Draw,3.8,3744.62,3.85,597.75,597.75,100.5725%,-0.0056925
2016-06-26T22:04:05Z,1.125363729,Poland,3.9,583.1,4,444.12,Portugal,2.36,506.02,2.4,7195.13,The Draw,3.05,94.91,3.1,16301.78,16301.78,100.8008%,-0.0079443
2016-06-26T22:04:09Z,1.125318341,France,1.54,146242.82,1.55,57429,Rep of Ireland,10,2064.78,10.5,27877.4,The Draw,3.9,18457.43,3.95,6515.14,6515.14,100.5761%,-0.0057279
2016-06-26T22:04:11Z,1.12531775,Germany,1.49,73729.26,1.5,28506.61,Slovakia,10.5,4855.26,11,6428.81,The Draw,4.2,4804.07,4.3,22835.26,22835.26,100.4474%,-0.0044543
2016-06-26T22:04:13Z,1.125318745,Hungary,7.2,2301.49,7.4,3617.85,Belgium,1.75,175.14,1.76,14218.24,The Draw,3.4,14558.97,3.45,178.55,178.55,100.4435%,-0.0044155
2016-06-26T22:04:15Z,1.12530855,Italy,4.6,2584.59,4.7,912.13,Spain,2.18,7292.84,2.2,3497.82,The Draw,3,79575.95,3.05,63578.81,63578.81,100.9440%,-0.0093519
2016-06-26T22:04:17Z,1.125317176,England,1.59,8329.09,1.6,8696.96,Iceland,8.8,2063.78,9,35.29,The Draw,3.8,3744.62,3.9,8652.33,8652.33,100.5725%,-0.0056925
2016-06-26T22:04:18Z,1.125363729,Poland,3.9,583.1,4,444.12,Portugal,2.36,506.02,2.4,7195.13,The Draw,3.05,94.91,3.1,16301.78,16301.78,100.8008%,-0.0079443
2016-06-26T22:04:22Z,1.125318341,France,1.54,146319.26,1.55,58370.52,Rep of Ireland,10,2021.72,10.5,27890.66,The Draw,3.9,18464.86,3.95,6613.84,6613.84,100.5761%,-0.0057279
2016-06-26T22:04:24Z,1.12531775,Germany,1.49,73719.27,1.5,28768.72,Slovakia,10.5,4850.17,11,6401.53,The Draw,4.2,4845.96,4.3,22640.23,22640.23,100.4474%,-0.0044543
2016-06-26T22:04:26Z,1.125318745,Hungary,7.2,2301.49,7.4,3627.23,Belgium,1.75,175.14,1.76,14218.24,The Draw,3.4,14533.97,3.45,178.55,178.55,100.4435%,-0.0044155
2016-06-26T22:04:28Z,1.12530855,Italy,4.6,2584.59,4.7,912.13,Spain,2.18,7292.84,2.2,3497.82,The Draw,3,79575.95,3.05,63578.81,63578.81,100.9440%,-0.0093519
2016-06-26T22:04:30Z,1.125317176,England,1.59,8329.09,1.6,8696.96,Iceland,8.8,2063.78,9,35.29,The Draw,3.8,3744.62,3.9,8652.33,8652.33,100.5725%,-0.0056925
2016-06-26T22:04:32Z,1.125363729,Poland,3.9,583.1,4,444.12,Portugal,2.36,506.02,2.4,7195.13,The Draw,3.05,94.91,3.1,16301.78,16301.78,100.8008%,-0.0079443
2016-06-26T22:04:35Z,1.125318341,France,1.54,146319.25,1.55,58075.02,Rep of Ireland,10,2091.5,10.5,27890.66,The Draw,3.9,18464.86,3.95,6563.84,6563.84,100.5761%,-0.0057279
2016-06-26T22:04:37Z,1.12531775,Germany,1.49,73729.57,1.5,28431.2,Slovakia,10.5,4850.17,11,6379.67,The Draw,4.2,4806.44,4.3,22640.23,22640.23,100.4474%,-0.0044543
2016-06-26T22:04:39Z,1.125318745,Hungary,7.2,2215.94,7.4,4222.79,Belgium,1.74,7674.41,1.75,3123.87,The Draw,3.45,1277.88,3.5,7702.3,7702.3,100.3457%,-0.0034447
2016-06-26T22:04:41Z,1.12530855,Italy,4.6,2584.59,4.7,912.13,Spain,2.18,7292.84,2.2,3497.82,The Draw,3,79575.95,3.05,63578.81,63578.81,100.9440%,-0.0093519
2016-06-26T22:04:43Z,1.125317176,England,1.59,8329.09,1.6,8696.96,Iceland,8.8,2063.78,9,35.29,The Draw,3.8,3744.62,3.85,572.56,572.56,100.5725%,-0.0056925
2016-06-26T22:04:45Z,1.125363729,Poland,3.9,583.1,4,444.12,Portugal,2.36,506.02,2.4,7195.13,The Draw,3.05,94.91,3.1,16301.78,16301.78,100.8008%,-0.0079443
2016-06-26T22:04:49Z,1.125318341,France,1.54,146093.65,1.55,57345.63,Rep of Ireland,10,2042.38,10.5,27844.35,The Draw,3.9,18457.43,3.95,6461.56,6461.56,100.5761%,-0.0057279
2016-06-26T22:04:51Z,1.12531775,Germany,1.49,73729.57,1.5,28719.2,Slovakia,10.5,4850.17,11,6397.88,The Draw,4.2,4845.96,4.3,22640.23,22640.23,100.4474%,-0.0044543
2016-06-26T22:04:53Z,1.125318745,Hungary,7.2,2215.94,7.4,4222.79,Belgium,1.74,7674.41,1.75,3123.87,The Draw,3.45,1277.88,3.5,7702.3,7702.3,100.3457%,-0.0034447
2016-06-26T22:04:55Z,1.12530855,Italy,4.6,2584.59,4.7,912.13,Spain,2.18,7292.84,2.2,3497.82,The Draw,3,79575.95,3.05,63578.81,63578.81,100.9440%,-0.0093519
2016-06-26T22:04:57Z,1.125317176,England,1.59,8329.09,1.6,8696.96,Iceland,8.8,2063.78,9,35.29,The Draw,3.8,4050.47,3.9,8652.33,8652.33,100.5725%,-0.0056925
2016-06-26T22:04:59Z,1.125363729,Poland,3.9,583.1,4,444.12,Portugal,2.36,506.02,2.4,7184.74,The Draw,3.05,94.91,3.1,16301.78,16301.78,100.8008%,-0.0079443
2016-06-26T22:05:03Z,1.125318341,France,1.54,146093.65,1.55,57345.63,Rep of Ireland,10,2047.78,10.5,27844.35,The Draw,3.9,18457.43,3.95,6461.56,6461.56,100.5761%,-0.0057279
2016-06-26T22:05:04Z,1.12531775,Germany,1.49,73729.57,1.5,28675.36,Slovakia,10.5,4850.17,11,6379.67,The Draw,4.2,4858.41,4.3,22640.23,22640.23,100.4474%,-0.0044543
2016-06-26T22:05:06Z,1.125318745,Hungary,7.2,2195.22,7.4,4232.06,Belgium,1.74,7667.74,1.75,3122.7,The Draw,3.45,1259.2,3.5,7677.11,7677.11,100.3457%,-0.0034447
2016-06-26T22:05:09Z,1.12530855,Italy,4.6,2584.59,4.7,912.13,Spain,2.18,7292.84,2.2,3497.82,The Draw,3,79575.95,3.05,63578.81,63578.81,100.9440%,-0.0093519
2016-06-26T22:05:11Z,1.125317176,England,1.59,8329.09,1.6,9079.98,Iceland,8.8,2063.78,9,103.38,The Draw,3.85,159.17,3.9,8652.33,8652.33,100.2307%,-0.0023021
2016-06-26T22:05:13Z,1.125363729,Poland,3.9,583.1,4,444.12,Portugal,2.36,506.02,2.4,7184.74,The Draw,3.05,94.91,3.1,16301.78,16301.78,100.8008%,-0.0079443
2016-06-26T22:05:16Z,1.125318341,France,1.54,146644.7,1.55,55502.62,Rep of Ireland,10,2035.75,10.5,27901.46,The Draw,3.9,18457.43,3.95,6622.94,6622.94,100.5761%,-0.0057279
2016-06-26T22:05:18Z,1.12531775,Germany,1.49,73729.57,1.5,28754.06,Slovakia,10.5,4850.17,11,6379.67,The Draw,4.2,4858.41,4.3,22640.23,22640.23,100.4474%,-0.0044543
2016-06-26T22:05:20Z,1.125318745,Hungary,7.2,2206.99,7.4,4225.38,Belgium,1.74,7674.41,1.75,3122.7,The Draw,3.45,1259.2,3.5,7702.3,7702.3,100.3457%,-0.0034447
2016-06-26T22:05:22Z,1.12530855,Italy,4.6,2584.59,4.7,912.13,Spain,2.18,7292.84,2.2,4096.48,The Draw,3,79575.95,3.05,63578.81,63578.81,100.9440%,-0.0093519
2016-06-26T22:05:24Z,1.125317176,England,1.59,8232.58,1.6,8991.62,Iceland,8.8,2063.78,9,103.38,The Draw,3.85,159.17,3.9,8612.99,8612.99,100.2307%,-0.0023021
2016-06-26T22:05:26Z,1.125363729,Poland,3.9,583.1,4,444.12,Portugal,2.36,506.02,2.4,7184.74,The Draw,3.05,94.91,3.1,16301.78,16301.78,100.8008%,-0.0079443
2016-06-26T22:05:30Z,1.125318341,France,1.54,146378.93,1.55,55067.69,Rep of Ireland,10,1859.89,10.5,27709.53,The Draw,3.9,18441.03,3.95,6472.6,6472.6,100.5761%,-0.0057279
2016-06-26T22:05:32Z,1.12531775,Germany,1.49,73720.44,1.5,29848.05,Slovakia,10.5,4850.17,11,6383.32,The Draw,4.2,4782.18,4.3,22640.23,22640.23,100.4474%,-0.0044543
2016-06-26T22:05:34Z,1.125318745,Hungary,7.2,2180.2,7.4,4321.28,Belgium,1.74,7661.08,1.75,3594.4,The Draw,3.45,1450.57,3.5,7248.76,7248.76,100.3457%,-0.0034447
2016-06-26T22:05:36Z,1.12530855,Italy,4.6,2584.59,4.7,912.13,Spain,2.18,7292.84,2.2,4096.48,The Draw,3,79575.95,3.05,63578.81,63578.81,100.9440%,-0.0093519
2016-06-26T22:05:38Z,1.125317176,England,1.59,8232.58,1.6,8991.62,Iceland,8.8,2063.78,9,103.38,The Draw,3.85,159.17,3.9,8612.99,8612.99,100.2307%,-0.0023021
2016-06-26T22:05:40Z,1.125363729,Poland,3.9,583.1,4,444.12,Portugal,2.36,506.02,2.4,7184.74,The Draw,3.05,94.91,3.1,16301.78,16301.78,100.8008%,-0.0079443
2016-06-26T22:05:44Z,1.125318341,France,1.54,146378.93,1.55,55183.95,Rep of Ireland,10,1859.89,10.5,27709.53,The Draw,3.9,18441.03,3.95,6472.6,6472.6,100.5761%,-0.0057279
2016-06-26T22:05:46Z,1.12531775,Germany,1.49,73741.84,1.5,29728.95,Slovakia,10.5,4853.82,11,6337.67,The Draw,4.2,4764.25,4.3,22649.15,22649.15,100.4474%,-0.0044543
2016-06-26T22:05:48Z,1.125318745,Hungary,7.2,2180.2,7.4,4217.44,Belgium,1.74,7667.74,1.75,3044.01,The Draw,3.45,1227.85,3.5,7677.11,7677.11,100.3457%,-0.0034447
2016-06-26T22:05:50Z,1.12530855,Italy,4.6,2584.59,4.7,912.13,Spain,2.18,7292.84,2.2,4096.48,The Draw,3,79575.95,3.05,63578.81,63578.81,100.9440%,-0.0093519
2016-06-26T22:05:52Z,1.125317176,England,1.59,8232.58,1.6,8991.62,Iceland,8.8,2063.78,9,103.38,The Draw,3.85,159.17,3.9,8612.99,8612.99,100.2307%,-0.0023021
2016-06-26T22:05:54Z,1.125363729,Poland,3.9,583.1,4,444.12,Portugal,2.36,506.02,2.4,7184.74,The Draw,3.05,94.91,3.1,16301.78,16301.78,100.8008%,-0.0079443
2016-06-26T22:05:57Z,1.125318341,France,1.54,146378.93,1.55,54897.7,Rep of Ireland,10,1859.89,10.5,27709.53,The Draw,3.9,18441.03,3.95,6472.6,6472.6,100.5761%,-0.0057279
2016-06-26T22:05:59Z,1.12531775,Germany,1.49,73720.44,1.5,29925.66,Slovakia,10.5,4850.17,11,6383.32,The Draw,4.2,4809.9,4.3,22640.23,22640.23,100.4474%,-0.0044543
2016-06-26T22:06:01Z,1.125318745,Hungary,7.2,2180.2,7.4,4321.28,Belgium,1.74,7661.08,1.75,3594.4,The Draw,3.45,1450.57,3.5,7248.76,7248.76,100.3457%,-0.0034447
2016-06-26T22:06:03Z,1.12530855,Italy,4.6,2584.59,4.7,912.13,Spain,2.18,7292.84,2.2,4096.48,The Draw,3,79575.95,3.05,63578.81,63578.81,100.9440%,-0.0093519
2016-06-26T22:06:05Z,1.125317176,England,1.59,8232.58,1.6,8991.62,Iceland,8.8,2063.78,9,103.38,The Draw,3.85,159.17,3.9,8612.99,8612.99,100.2307%,-0.0023021
2016-06-26T22:06:07Z,1.125363729,Poland,3.9,583.1,4,444.12,Portugal,2.36,506.02,2.4,7184.74,The Draw,3.05,94.91,3.1,16301.78,16301.78,100.8008%,-0.0079443
2016-06-26T22:06:11Z,1.125318341,France,1.54,146153.11,1.55,53873.2,Rep of Ireland,10,1753.34,10.5,28210.53,The Draw,3.9,18404.5,3.95,6610.77,6610.77,100.5761%,-0.0057279
2016-06-26T22:06:12Z,1.12531775,Germany,1.49,73741.84,1.5,29889.14,Slovakia,10.5,4850.17,11,6337.67,The Draw,4.2,4809.9,4.3,22640.23,22640.23,100.4474%,-0.0044543
2016-06-26T22:06:15Z,1.125318745,Hungary,7.2,2176.55,7.4,4503.68,Belgium,1.74,6552.49,1.75,5021.06,The Draw,3.45,1720.82,3.5,6681.02,6681.02,100.3457%,-0.0034447
2016-06-26T22:06:17Z,1.12530855,Italy,4.6,2584.59,4.7,912.13,Spain,2.18,7292.84,2.2,4096.48,The Draw,3,79575.95,3.05,63578.81,63578.81,100.9440%,-0.0093519
2016-06-26T22:06:19Z,1.125317176,England,1.59,8232.58,1.6,9051.87,Iceland,8.8,2063.78,9,103.38,The Draw,3.85,159.17,3.9,8612.99,8612.99,100.2307%,-0.0023021
2016-06-26T22:06:21Z,1.125363729,Poland,3.9,583.1,4,444.12,Portugal,2.36,506.02,2.4,7184.74,The Draw,3.05,94.91,3.1,16301.78,16301.78,100.8008%,-0.0079443
2016-06-26T22:06:24Z,1.125318341,France,1.54,146153.11,1.55,53871.2,Rep of Ireland,10,1753.34,10.5,28210.53,The Draw,3.9,18404.5,3.95,6610.77,6610.77,100.5761%,-0.0057279
2016-06-26T22:06:26Z,1.12531775,Germany,1.49,70763.57,1.5,29835.82,Slovakia,10.5,4783.43,11,6337.67,The Draw,4.2,4852.06,4.3,22442.9,22442.9,100.4474%,-0.0044543
2016-06-26T22:06:28Z,1.125318745,Hungary,7.2,2180.2,7.4,4519.82,Belgium,1.74,6552.49,1.75,5015.13,The Draw,3.45,1720.82,3.5,6804.31,6804.31,100.3457%,-0.0034447
2016-06-26T22:06:30Z,1.12530855,Italy,4.6,2584.59,4.7,912.13,Spain,2.18,7292.84,2.2,4096.48,The Draw,3,79575.95,3.05,63578.81,63578.81,100.9440%,-0.0093519
2016-06-26T22:06:32Z,1.125317176,England,1.59,8232.58,1.6,9051.87,Iceland,8.8,2063.78,9,103.38,The Draw,3.85,159.17,3.9,8612.99,8612.99,100.2307%,-0.0023021
2016-06-26T22:06:34Z,1.125363729,Poland,3.9,583.1,4,444.12,Portugal,2.36,506.02,2.4,7184.74,The Draw,3.05,94.91,3.1,16301.78,16301.78,100.8008%,-0.0079443
2016-06-26T22:06:38Z,1.125318341,France,1.54,146574.21,1.55,53908.54,Rep of Ireland,10,1853.77,10.5,28210.53,The Draw,3.9,18441.03,3.95,6610.77,6610.77,100.5761%,-0.0057279
2016-06-26T22:06:40Z,1.12531775,Germany,1.49,70183.91,1.5,29630.94,Slovakia,10.5,4853.82,11,6337.67,The Draw,4.2,4729.24,4.3,22649.15,22649.15,100.4474%,-0.0044543
2016-06-26T22:06:42Z,1.125318745,Hungary,7.2,2176.55,7.4,4503.68,Belgium,1.74,6552.49,1.75,5021.06,The Draw,3.45,1720.82,3.5,6681.02,6681.02,100.3457%,-0.0034447
2016-06-26T22:06:44Z,1.12530855,Italy,4.6,2584.59,4.7,912.13,Spain,2.18,7292.84,2.2,4096.48,The Draw,3,79575.95,3.05,63578.81,63578.81,100.9440%,-0.0093519
2016-06-26T22:06:46Z,1.125317176,England,1.59,8232.58,1.6,9051.87,Iceland,8.8,2063.78,9,96.24,The Draw,3.85,159.17,3.9,8612.99,8612.99,100.2307%,-0.0023021
2016-06-26T22:06:48Z,1.125363729,Poland,3.9,583.1,4,444.12,Portugal,2.36,506.02,2.4,7184.74,The Draw,3.05,94.91,3.1,16301.78,16301.78,100.8008%,-0.0079443
